Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2017-04-10,1.1187330389771197,1.1732852532171796,1.0436486364730002,0.8483701202212599,1.241860443956139,1.0377302417437624
2017-04-11,1.1066995229229442,1.190956734832646,1.0428523870326123,0.8514071502617273,1.2272311827039766,1.0364956168283963
2017-04-12,1.1080274283006268,1.186370833760875,1.0388706716060352,0.8443784032897398,1.18004369727637,1.0319540321235687
2017-04-13,1.1021672459173077,1.1556434506857587,1.034411300160153,0.8285860987321227,1.2085072068659999,1.0252515853200688
2017-04-17,1.108261938394905,1.1799862112905872,1.0428523870326123,0.8610388261704833,1.1983303591433878,1.034335138296555
2017-04-18,1.103339025396608,1.1975390972165543,1.0414188838608252,0.861559411957837,1.1935996342258177,1.0312483458680417
2017-04-19,1.099275768579528,1.196175186463973,1.0358445357750043,0.8649433873441786,1.214549759960693,1.0293524517361692
2017-04-20,1.1130288539935014,1.2147459684553563,1.0431705122290575,0.8786536842894658,1.2025839625763877,1.0377302417437624
2017-04-21,1.111700049125046,1.2077980466216185,1.057504206162251,0.8822979525694843,1.214867765126571,1.0344231285275682
2017-04-24,1.1224057883002208,1.235570309840589,1.0755010221009387,0.8933179131673644,1.224527911322508,1.045799797446028
2017-04-25,1.129360136959035,1.2507313752738605,1.0817120219150536,0.9088501764841183,1.247425875566262,1.0518847783651124
2017-04-26,1.1227181685956675,1.2661395251141454,1.0802791207463716,0.9026029792673312,1.233035118188508,1.051223585861972
2017-04-27,1.123577439280839,1.3023621233116478,1.0872861024439386,0.9166594666000514,1.2269130638023455,1.0521052525795254
2017-04-28,1.122483144506662,1.3011267012765806,1.0903123720534373,0.9050323516468916,1.2485390073825877,1.049812596917749
2017-05-01,1.1453786541330766,1.4050207479117114,1.1054421816485507,0.9253364556177548,1.2833630752327887,1.0524582107773381
2017-05-02,1.1526453830873375,1.435876619704342,1.1036905532803183,0.8979168683384354,1.26770018345577,1.0528553558740728
2017-05-03,1.1491290166599826,1.4727119824053703,1.1001865607622805,0.904598418311735,1.2364142074153437,1.0515762372063202
2017-05-04,1.144987889641734,1.5197371639620394,1.0958867870284918,0.9011274549361112,1.1745576532219633,1.0528110155484185
2017-05-05,1.1639761398507693,1.537309715297354,1.0989124546348854,0.9012143590411222,1.2258000457217728,1.056955762009976
2017-05-08,1.1956226667048737,1.703251627176896,1.0979572763747427,0.8917562396895745,1.2211886296092835,1.0567795514078513
